cantidad_solicitada,n_solicitado,modelo,prompt_id,prompt_corto,id,producto,categoria,resena,sentimiento,largo_palabras,archivo_origen,metodo_extraccion
10,10,mistral:latest,prompt_3_hogar,Hogar,5,Sarten de Acero Inoxidable,Cocina,Lento para calentarse pero duradero.,NEUTRO,5,results\mistral_latest_prompt_3_hogar_10gen.txt,json_completo
10,10,mistral:latest,prompt_3_hogar,Hogar,6,Vacuum Dyson,Hogar,Elimina el polvo con gran eficiencia.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_10gen.txt,json_completo
10,10,mistral:latest,prompt_3_hogar,Hogar,7,Sarten de Barro,Cocina,Cocina bien pero se rompe fácil.,NEGATIVO,6,results\mistral_latest_prompt_3_hogar_10gen.txt,json_completo
10,10,mistral:latest,prompt_3_hogar,Hogar,8,Mesa de Cocina IKEA,Hogar,Elegante y adecuada para la cocina.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_10gen.txt,json_completo
10,10,mistral:latest,prompt_3_hogar,Hogar,9,Forno Convection,Cocina,Requiere mucha atención y es lento.,NEGATIVO,6,results\mistral_latest_prompt_3_hogar_10gen.txt,json_completo
10,10,mistral:latest,prompt_3_hogar,Hogar,10,Microondas Panasonic,Cocina,Rápido y fácil de utilizar.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_10gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,1,Sarten Teflon,Cocina,"Piezas robustas y duraderas, facilita la limpieza.",POSITIVO,7,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,2,Licuadora Portátil,Cocina,Funciona bien para hielo y bebidas. Sencillo de limpiar.,POSITIVO,9,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,3,Cuchillo de Cocina,Cocina,Punta se mantiene afilada y corta bien.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,4,Fogón Portátil,Cocina,Fácil de transportar y calienta rápidamente.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,5,Pizarra de Cocina,Cocina,Limpia rápidamente y es fácil de escribir.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,6,Sarten Tin,Cocina,Conduce calor uniformemente y se limpia fácilmente.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,7,Aireador de Planta,Hogar,Mueve el aire sin ruidos. Ayuda a mantener la humedad bajo control.,POSITIVO,12,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,8,Lavadora Frontal,Hogar,Sigue funcionando bien después de muchos años.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,9,Secadora de Ropa,Hogar,Seca la ropa rápidamente y con poca ruido.,POSITIVO,8,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,10,Silla de Baño,Hogar,Comfortable y facilita la higiene.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,11,Dryer de Aire,Hogar,Seca el aire y elimina el humedad.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,12,Váteres,Baño,Sencillo de instalar y reduce el olor en el baño.,POSITIVO,10,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,13,Cuchara de Baño,Baño,Fácil de limpiar y robusta.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,14,Pelota de Baño,Baño,Lleva el jugo sin deshacerse y resiste bien.,POSITIVO,8,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,15,Espátula de Cocina,Cocina,Fácil de limpiar y no suelta la masa.,POSITIVO,8,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,16,Sarten de Piedra,Cocina,Difunde el calor uniformemente y se limpia fácilmente.,POSITIVO,8,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,17,Sarten de Hierro,Cocina,Resiste el calor y es fácil de limpiar.,POSITIVO,8,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,18,Pilas Recargables,Hogar,Funcionan bien y tienen una duración larga.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,19,Lámpara de Baño,Baño,Ilumina el baño adecuadamente y no consume mucha energía.,POSITIVO,9,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
20,20,mistral:latest,prompt_3_hogar,Hogar,20,Filtro de Agua,Bebida,Mejora la calidad del agua y es fácil de instalar.,POSITIVO,10,results\mistral_latest_prompt_3_hogar_20gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,1,Sartén non-stick,Cocina,Muy fácil de limpiar y ningún anécdoto sobre quemaduras.,POSITIVO,9,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,2,Lavadora frontal,Hogar,Procesa la ropa rápida y eficiente.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,3,Cuchillo de cocina,Cocina,Corta bien pero necesita mantenimiento regular.,NEUTRO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,4,Sobrador manual,Cocina,Un producto funcional pero físicamente demandante.,NEUTRO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,5,Vaso de agua con filtro,Hogar,Filtro cambiable facilita mantener el agua limpio.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,6,Microondas compacta,Cocina,"Para una sola persona, calienta rápidamente.",POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,7,Sartenes de hierro fundido,Cocina,Resistente al calor y rústica belleza.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,8,Mesa de cocina extendible,Cocina,Ofrece espacio adicional para platos.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,9,Batidora eléctrica,Cocina,Facilita la mezcla y batido rápida.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,10,Hornos de microondas,Cocina,Grande capacidad y calienta rápidamente.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,11,Aspiradora de pared,Hogar,Remueve la polvareda rápidamente.,POSITIVO,4,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,12,Estufas eléctricas,Cocina,Calienta la comida lenta y uniformemente.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,13,Sartenes de Teflón,Cocina,Fácil de limpiar y no necesita aceite.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,14,Aireador,Hogar,Mejora la calidad del aire en el hogar.,POSITIVO,8,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,15,Cafetera de café expreso,Cocina,Prepara café rápido y con sabores intensos.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,16,Mesa de madera,Hogar,Durable y versátil.,POSITIVO,3,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,17,Lavadora de ropa secadora,Hogar,Seca la ropa rápidamente.,POSITIVO,4,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,18,Bañera de baño,Hogar,Ofrece espacio adicional para tomarse un baño.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,19,Cuchillo de cocina con guarda,Cocina,Fácil de almacenar y se mantiene limpio.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,20,Cuchara de madera,Hogar,Durable y ecológico.,POSITIVO,3,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,21,Sartenes de aluminio,Cocina,Caliente rápidamente y es fácil de limpiar.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,22,Fornillo para pizza,Cocina,Prepara pizza de forma uniforme y rápida.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,23,Estufas eléctricas de cocina,Cocina,Permite una gran versatilidad en la preparación de platos.,POSITIVO,9,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,24,Mesa extendible,Hogar,Ofrece espacio adicional para comer en familia.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,25,Aspiradora de suelo,Hogar,Elimina la polvareda y el polvo del suelo.,POSITIVO,8,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,26,Sartenes de acero inoxidable,Cocina,Rústica belleza y resistente al calor.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,27,Batidora de mano,Cocina,Fácil de usar y limpiar.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,28,Lavadora de ropa de bajada frontal,Hogar,Grande capacidad y facilita el cargue.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,29,Microondas de gran tamaño,Cocina,Gran capacidad y calienta rápidamente.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,30,Secadora de ropa,Hogar,Eficiente y reduce la hora de secado.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,31,Batidora eléctrica,Cocina,Prepara mezclas rápidamente.,POSITIVO,3,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,32,Sartenes de cocción en hierro fundido,Cocina,Calienta rápidamente y ofrece una buena resistencia al calor.,POSITIVO,9,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,33,Estufas de cocina,Cocina,Calienta rápidamente y facilita la preparación de platos complejos.,POSITIVO,9,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,34,Bate de baño,Hogar,Facilita la limpieza y mantiene el agua limpio.,POSITIVO,8,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,35,Mesa de madera extendible,Hogar,Ofrece espacio adicional para comer.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,36,Aspiradora de suelo con filtro HEPA,Hogar,Elimina polvo y alergéns.,POSITIVO,4,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,37,Fornillo de pizza con calentador,Cocina,Prepara pizza uniformemente y rápidamente.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,38,Sartenes de aluminio con teflón,Cocina,Calienta rápidamente y es fácil de limpiar.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,39,Cafetera de café expreso,Cocina,Prepara café con sabores intensos y rápido.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,40,Mesa extendible con sillones,Hogar,Ofrece espacio adicional y comodidad.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,41,Aspiradora de pared,Hogar,Elimina polvo y alergéns.,POSITIVO,4,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,42,Batidora de mano con motor potente,Cocina,Facilita la mezcla y batido rápida.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,43,Sartenes de cocción en hierro fundido,Cocina,Calienta rápidamente y ofrece una buena resistencia al calor.,POSITIVO,9,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,44,Lavadora de ropa frontal,Hogar,Calienta rápidamente y facilita el cargue.,POSITIVO,6,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,45,Cuchillo de cocina con guarda,Cocina,Fácil de almacenar y se mantiene limpio.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,46,Aspiradora de suelo con cuchilla,Hogar,Elimina polvo y alergéns.,POSITIVO,4,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,47,Estufa de cocción en hierro fundido,Cocina,Calienta rápidamente y facilita la preparación de platos complejos.,POSITIVO,9,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,48,Batidora eléctrica,Cocina,Prepara mezclas rápidamente.,POSITIVO,3,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,49,Sartenes de aluminio con teflón,Cocina,Calienta rápidamente y es fácil de limpiar.,POSITIVO,7,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
50,50,mistral:latest,prompt_3_hogar,Hogar,50,Mesa extendible con sillones,Hogar,Ofrece espacio adicional y comodidad.,POSITIVO,5,results\mistral_latest_prompt_3_hogar_50gen.txt,json_completo
10,10,phi3:mini,prompt_1_electronicos,Electrónicos,1,Smartphone Galaxy S23,Teléfonos móviles,Excelente cámara con gran tamaño de pantalla y una batería duradera. Apto para todo momento.,POSITIVO,15,results\phi3_mini_prompt_1_electronicos_10gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,1,Telefono X-Fast,smartphone,"Muy rápido y fácil de usar, un excelente rendimiento.",POSITIVO,9,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,4,Vestido SmartFit,smart clothing,Comfortable pero no muy versátil. Puedes usarlo para ejercicio.,NEUTRO,9,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,5,Monitor XtremeView,monitor,Pantalla brillante y alta resolución. Diseño atractivo pero caro.,POSITIVO,9,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,6,Cámara VisionPro,camara digital,Fotografías de alta calidad con una gran cantidad de funciones. Me encanta.,POSITIVO,12,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,7,Roulette PlayStation VisionX,videojuego consola,Sensaciones inmersivas pero tiene problemas de calidad del sonido.,NEUTRO,9,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,8,Juegos PlayStation VisionX Pro,videojuego consola,Los juegos en alta definición y jugabilidad moderna hacen que sea una compra recomendada.,POSITIVO,14,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,9,Casco VisionX SafetyShield,cascos de realidad virtual,Protección eficiente y cómoda para el uso prolongado.,POSITIVO,8,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,10,Televisor SmartViewX240,televisores inteligentes,Buen precio y rendimiento sólido. La navegación es fácil.,POSITIVO,9,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,10,Samsung Galaxy X-FastVelocity,smartphone,Tamaño pequeño y pantalla grande. Rendimiento impresionante.,POSITIVO,7,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,12,Samsung Galaxy X-FastVelocity Pro,smartphone,Más pantalla y cámara avanzada. Alto rendimiento para multimedia.,POSITIVO,9,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,13,Casco VisionX SafetyShield Plus,cascos de realidad virtual,Más protección y confort para uso prolongado. Excelente opción.,POSITIVO,9,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,14,Cámara VisionPro Maxx3000,camara digital,Más calidad y funciones para crear contenidos fotográficos impresionantes.,POSITIVO,9,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,15,PlayStation VisionX Digital Edition,videojuego consola,Diseño atractivo con una gran variedad de juegos y gráficos.,POSITIVO,10,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,16,Televisor SmartViewX240 Elite,televisores inteligentes,Excelente rendimiento y batería extendida. Una opción sólida.,POSITIVO,8,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,17,Monitor XtremeView Pro,monitor,Calidad de pantalla y alta resolución. Diseño moderno pero caro.,NEUTRO,10,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,18,Roulette PlayStation VisionX Gaming Bundle,videojuego consola con accesorios gratuitos,Gratitud al recibirlo. Un bonito paquete para jugar en casa.,NEUTRO,10,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,19,Casco VisionX SafetyShield Elite Plus,cascos de realidad virtual con calentadores faciales incorporados para la sensación térmica.,Protección avanzada y comodidad en el uso prolongado. Una mejora significativa sobre los modelos anteriores.,POSITIVO,15,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
20,20,phi3:mini,prompt_1_electronicos,Electrónicos,20,Cámara VisionPro Maxx3K,camara digital con lentes intercambiables para diferentes condiciones de iluminación,Una camada superior en funcionalidades y calidad óptica. Siempre encontraré mis fotos impresionantes.,POSITIVO,13,results\phi3_mini_prompt_1_electronicos_20gen.txt,json_reparado_por_objetos
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,1,Laptop Dell XPS 13,Tecnología de la Información,Elegante diseño y un rendimiento sobresaliente hacen que este laptop sea una opción ideal para el escritorio portátil.,POSITIVO,18,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,2,Camisa polo Ralph Lauren en cachemira,Moda y Accesorios,La calidez del material sumado a la excelente creatividad de su diseño hace que sea una opción perfecta para días fríos.,POSITIVO,21,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,3,Samsung Galaxy Tab S6,Televisores y Aplicaciones Móviles,"La pantalla de alta calidad es una delicia para los ojos; sin embargo, el rendimiento puede ser un poco deficiente cuando se juegan videojuegos intensamente.",NEUTRO,25,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,4,Casco Nike React Legend,Calzado y Deportes,Un excelente calzado para hacer ejercicio al aire libre. Diseño resistente pero fácil de llevar.,POSITIVO,15,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,5,Rocastellano Vino Tinto 2018,Bebidas Alimenticias y Bodegas,El sabor del vino ha quedado en el tiempo como la experiencia auténtica. Un deleite para los paladares.,POSITIVO,18,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,6,Frigorífico LG GXE4120ST,Cocina y Alimentación Saludable,"El frigorífico es moderno en diseño y funcionalidad. Sin embargo, el mantenimiento parece ser costoso.",NEUTRO,15,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,7,Globo de nailon para masajes,Artículos de Relajación y Espacio Personal,El tamaño lo hace ideal; aunque puede ser pesado cuando se transporta.,NEUTRO,12,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,8,Celular Huawei P30 Pro 5G,Telefonía y Conexiones a Internet,"El rendimiento es impresionante; sin embargo, la pantalla LCD no mejora su calidad visual.",NEUTRO,14,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,9,Micela Samsung Galaxy Watch 4 eléctrico,Tecnología de Realidad Mixta y Gadgets Portátiles,"La autenticidad del tacto a través de la pantalla es impresionante. Afortunadamente, su mantenimiento no parece ser costoso.",POSITIVO,18,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,10,Vaso cristal para agua mineral,Artículos Dulces y Bebidas No Alcohólicas,"El material es de calidad; sin embargo, el diseño no se ve muy actual.",NEUTRO,14,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,11,Juego para móviles Minecraft Dungeon Raider 5G,Tecnología y Entretenimiento de Videojuegos Interactivos en Móviles,"El juego ofrece una experiencia realista; sin embargo, el rendimiento puede ser inestable.",NEUTRO,13,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,12,Micela Motorola Echo Plus con Google Assistant 5G,Technología de Inteligencias Artificiales y Tecnologías Domésticas Vivas,"La asistencia virtual es eficiente; no obstante, el sonido del micrófono puede ser problemático.",NEUTRO,14,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,13,Camiseta polo de marca Calvin Klein en algodón,Moda y Accesorios Casuales para Hombres,"El tejido es fresco; sin embargo, el estilo está un poco desactualizado.",NEUTRO,12,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,14,Filtro HEPA Asus ZenMe 3025W Air Purifier,Hogares Inteligentes y Tecnologías para Cuidado Residencial,"El rendimiento es impresionante; sin embargo, el diseño puede ser un poco simple.",NEUTRO,13,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,15,Refrigerador Smeg Gigaflex XLT Plus 30 cuft,Electrodomésticos para Hogares Inteligentes y Robótica en Casa,"El rendimiento es sólido. Sin embargo, el mantenimiento requerirá un monto considerable de dinero.",NEUTRO,14,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,16,Billetera inteligencia artificial NFC Tap & Pay Wallet 5G,Tecnología y Productos para Pago Digital en Móviles,"La seguridad es impresionante. No obstante, el diseño puede ser un poco anticuado.",NEUTRO,13,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,17,Teléfono Samsung Galaxy Z Fold 2,Technología y Electrónica de Consumo Avanzada en Móviles,"La pantalla flexible es impresionante. Sin embargo, el rendimiento puede ser un poco inestable.",NEUTRO,14,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,18,Bola para masajes de algodón Dermalife Hyaluronic Acid,Artículos Deportivos y Relajación en Hogares Personales,"La calidez del material es impresionante. Sin embargo, el diseño no resulta muy elegante.",NEUTRO,14,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,19,Celular OnePlus 8 Pro con chipset Kirin octa-core,Tecnología y Electrónica de Consumo Avanzada en Móviles,El rendimiento es impresionante. El diseño puede ser un poco anticuado.,NEUTRO,11,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,20,Laptop HP Spectre x360 15tqna-e874,Tecnología y Electrónica de Consumo Avanzada en Móviles,"El diseño es impresionante. Sin embargo, el rendimiento puede ser inestable.",NEUTRO,11,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,21,Camisa polo Adidas Originals con tejido Dryflex Elastane 5G,Moda y Accesorios para Hombres Casuales,"La calidez del material es impresionante. Sin embargo, el diseño puede ser un poco anticuado.",NEUTRO,15,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,22,Monitor de escritorio Asus ROG Swift PG45VQ,Technologia y Electrónica para Desarrollo Profesional en Móviles,"El rendimiento es impresionante. No obstante, el diseño puede ser un poco anticuado.",NEUTRO,13,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
50,50,phi3:mini,prompt_1_electronicos,Electrónicos,23,Botella de vino para degustación casera Fratelli Runte 5G,Mesas y Bebidas Alimenticias,"La calidad del vino es impresionante. Sin embargo, el diseño puede ser un poco anticuado.",NEUTRO,15,results\phi3_mini_prompt_1_electronicos_50gen.txt,json_completo
